"AvgUsg_mhz","AvgUsg_pct","MaxUsg_mhz","MaxUsg_pct","MinUsg_mhz","MinUsg_pct","SumRdy_ms","SumSwpWait_ms","AvgDemand_MHz","AvgLat_pct","Entitle_MHz","SumCostop_ms","SumIdle_ms","SumMaxLtd_ms","SumOverlap_ms","SumRun_ms","SumSys_ms","SumUsd_ms","SumWait_ms","AvgRd_KBps","AvgUsg_KBps","AvgWr_KBps","MaxTotLat_ms","MaxUsg_KBps","MinUsg_KBps",AvgCmds,AvgRd,"AvgTotRdLat_ms","AvgTotWrLat_ms",AvgWr,SumBusResets,SumCmds,SumCmdsAbort,SumRd,SumWr,"AvgActWr_KB","AvgAct_KB","AvgCmpd_KB","AvgCmpnRate_KBps","AvgConsum_KB","AvgDecmpnRate_KBps","AvgGrtd_KB","AvgOvrhdMax_KB","AvgOvrhd_KB","AvgShrd_KB","AvgSwpIRate_KBps","AvgSwpIn_KB","AvgSwpORate_KBps","AvgSwpOut_KB","AvgSwpTarg_KB","AvgSwpd_KB","AvgVmctlTarg_KB","AvgVmctl_KB","AvgZero_KB","MaxAct_KB","MaxConsum_KB","MaxGrtd_KB","MaxOvrhd_KB","MaxShrd_KB","MaxSwpIn_KB","MaxSwpOut_KB","MaxSwpTarg_KB","MaxSwpd_KB","MaxVmctlTarg_KB","MaxVmctl_KB","MaxZero_KB","MinAct_KB","MinConsum_KB","MinGrtd_KB","MinOvrhd_KB","MinShrd_KB","MinSwpIn_KB","MinSwpOut_KB","MinSwpTarg_KB","MinSwpd_KB","MinVmctlTarg_KB","MinVmctl_KB","MinZero_KB","ZipSaved_KB","Zipped_KB","AvgEntitle_KB","AvgLlSwapUsd_KB","AvgLlSwpIRate_KBps","AvgLlSwpORate_KBps","AvgOvrhdTouch_KB","AvgRvcd_KBps","AvgXmit_KBps","AvgBRx_KBps","AvgBTx_KBps",SumBroadcastRx,SumBroadcastTx,SumDropRx,SumDropTx,SumMulticastRx,SumMulticastTx,SumPktsRx,SumPktsTx,"SumEnergy_j","ActAvg15m_pct","ActAvg1m_pct","ActAvg5m_pct","ActPk15m_pct","ActPk1m_pct","ActPk5m_pct","MaxLtd15_pct","MaxLtd1_pct","MaxLtd5_pct","RunAvg15m_pct","RunAvg1m_pct","RunAvg5m_pct","RunPk15m_pct","RunPk1m_pct","RunPk5m_pct",SmplCnt,"SmplPrd_ms",SumHeartbeat,"Uptime_sec","OsUptime_sec",RdLoadMetric,RdOIO,WrLoadMetric,WrOIO
,"22.964583",,"22.964583",,"22.964583",,,,,,,"3837.916667",,,,,"4593.916667",,"11.311111",,"372.177778",,,,"29.600000","1.422222","1.177778","1.400000","31.422222","0.000000","344.925926","0.000000","13.444444","328.703704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.625000","721.625000",,,,,"0.000000","0.000000",,,"2147.375000","2729.500000",,,,,,,,,,,,,,,,,,,,,,,,,
,"22.476250",,"22.476250",,"22.476250",,,,,,,"4239.833333",,,,,"4496.125000",,"4.200000",,"330.977778",,,,"24.714286","0.866667","0.488889","1.533333","26.977778","0.000000","300.037037","0.000000","8.888889","289.814815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.375000","612.125000",,,,,"0.000000","0.000000",,,"1756.500000","2189.375000",,,,,,,,,,,,,,,,,,,,,,,,,
,"22.342917",,"22.342917",,"22.342917",,,,,,,"4169.291667",,,,,"4469.250000",,"3.488889",,"292.155556",,,,"18.857143","0.977778","2.733333","127.733333","19.977778","0.000000","221.296296","0.074074","9.592593","210.259259",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.125000","585.625000",,,,,"0.000000","0.000000",,,"1627.625000","2008.125000",,,,,,,,,,,,,,,,,,,,,,,,,
,"15.693333",,"15.693333",,"15.693333",,,,,,,"5570.625000",,,,,"3139.666667",,"19.466667",,"102.533333",,,,"2117.485714","1.177778","56.377778","636.888889","6.533333","0.000000","86.777778","0.259259","14.481481","70.592593",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.000000","181.125000",,,,,"0.000000","0.000000",,,"695.625000","761.625000",,,,,,,,,,,,,,,,,,,,,,,,,
,"20.493333",,"20.493333",,"20.493333",,,,,,,"4138.666667",,,,,"4099.791667",,"4.377778",,"328.400000",,,,"2540.085714","0.888889","9.888889","329.422222","28.222222","0.000000","307.851852","0.111111","10.333333","296.333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.875000","638.875000",,,,,"0.000000","0.000000",,,"1909.000000","2327.000000",,,,,,,,,,,,,,,,,,,,,,,,,
,"20.892917",,"20.892917",,"20.892917",,,,,,,"4545.208333",,,,,"4179.416667",,"3.111111",,"117.088889",,,,"2007.628571","0.800000","0.711111","45.266667","5.800000","0.000000","72.592593","0.000000","8.481481","62.851852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.000000","232.250000",,,,,"0.000000","0.000000",,,"910.375000","983.750000",,,,,,,,,,,,,,,,,,,,,,,,,
,"17.351667",,"17.351667",,"17.351667",,,,,,,"5112.958333",,,,,"3471.541667",,"6.200000",,"1594.355556",,,,"1545.714286","1.000000","3.444444","41.822222","20.733333","0.000000","210.851852","0.000000","10.000000","199.518519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.750000","2849.875000",,,,,"0.000000","0.000000",,,"5832.375000","8092.000000",,,,,,,,,,,,,,,,,,,,,,,,,
,"18.875417",,"18.875417",,"18.875417",,,,,,,"5122.458333",,,,,"3776.083333",,"3.822222",,"465.133333",,,,"852.114286","0.977778","0.333333","3.400000","16.111111","0.000000","178.925926","0.000000","9.925926","167.592593",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.250000","1274.375000",,,,,"0.000000","0.000000",,,"6969.625000","7389.500000",,,,,,,,,,,,,,,,,,,,,,,,,
,"17.506667",,"17.506667",,"17.506667",,,,,,,"5386.166667",,,,,"3502.125000",,"58.266667",,"900.933333",,,,"42.371429","3.377778","0.600000","8.222222","44.355556","0.000000","502.333333","0.000000","36.481481","464.444444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.875000","1854.250000",,,,,"0.000000","0.000000",,,"6107.625000","7459.875000",,,,,,,,,,,,,,,,,,,,,,,,,
,"22.251667",,"22.251667",,"22.251667",,,,,,,"4570.833333",,,,,"4451.208333",,"4.400000",,"525.377778",,,,"45.314286","1.177778","0.444444","2.377778","49.311111","0.000000","521.592593","0.000000","11.148148","508.370370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.750000","974.000000",,,,,"0.000000","0.000000",,,"2777.500000","3606.875000",,,,,,,,,,,,,,,,,,,,,,,,,
